Id,colorIndex,parentID,BirthDate,DeathDate,alive,OwnerID,Locked
3365,6,3350,"2019-09-03 02:13:20","2019-09-04 04:01:31",0,-1,0
3366,2,-1,"2019-09-03 02:14:41","2019-09-03 02:16:36",0,-1,0
3367,4,3350,"2019-09-03 02:15:30","2019-09-04 04:05:44",0,-1,0
3368,2,-1,"2019-09-03 02:16:43","2019-09-04 03:59:52",0,-1,0
3369,2,3363,"2019-09-04 03:59:59","2019-09-04 04:00:58",0,-1,0
3370,2,3367,"2019-09-04 04:01:05","2019-09-04 04:02:45",0,-1,0
3371,6,-1,"2019-09-04 04:01:38","2019-09-04 04:14:28",0,-1,0
3372,9,3363,"2019-09-04 04:02:35","2019-09-04 04:03:50",0,-1,0
3373,2,-1,"2019-09-04 04:02:52","2019-09-04 04:07:06",0,-1,0
3374,9,-1,"2019-09-04 04:03:57","2019-09-04 08:24:01",0,-1,0
3375,0,3280,"2019-09-04 04:05:02","2019-09-04 04:07:55",0,-1,0
3376,4,3363,"2019-09-04 04:05:51","2019-09-04 04:06:41",0,-1,0
3377,4,-1,"2019-09-04 04:06:48","2019-09-04 04:08:12",0,-1,0
3378,2,-1,"2019-09-04 04:07:13","2019-09-04 04:10:22",0,-1,0
3379,0,3371,"2019-09-04 04:08:02","2019-09-04 04:09:01",0,-1,0
3380,4,-1,"2019-09-04 04:08:19","2019-09-04 14:41:12",0,-1,0
3381,0,3371,"2019-09-04 04:09:08","2019-09-04 04:10:06",0,-1,0
3382,0,3371,"2019-09-04 04:10:13","2019-09-04 04:11:19",0,-1,0
3383,2,3374,"2019-09-04 04:10:29","2019-09-04 04:12:01",0,-1,0
3384,3,-1,"2019-09-04 04:10:46","2019-09-04 04:13:55",0,-1,0
3385,0,3380,"2019-09-04 04:11:26","2019-09-04 04:13:39",0,-1,0
3386,2,3384,"2019-09-04 04:12:08","2019-09-04 04:17:11",0,-1,0
3387,0,-1,"2019-09-04 04:13:45","2019-09-04 04:14:44",0,-1,0
3388,3,-1,"2019-09-04 04:14:02","2019-09-04 04:15:25",0,-1,0
3389,6,-1,"2019-09-04 04:14:35","2019-09-04 08:25:23",0,-1,0
3390,0,-1,"2019-09-04 04:14:50","2019-09-04 04:18:33",0,-1,0
3391,3,3386,"2019-09-04 04:15:32","2019-09-04 04:19:06",0,-1,0
3392,2,-1,"2019-09-04 04:17:18","2019-09-04 08:28:23",0,-1,0
3393,0,3392,"2019-09-04 04:18:40","2019-09-04 08:24:17",0,-1,0
3394,3,3392,"2019-09-04 04:19:13","2019-09-04 08:23:44",0,-1,0
3395,8,-1,"2019-09-04 06:19:27","2019-09-04 08:27:26",0,-1,0
3396,7,-1,"2019-09-04 06:46:44","2019-09-04 08:29:04",0,-1,0
3397,3,-1,"2019-09-04 08:23:51","2019-09-04 18:33:29",0,-1,0
3398,9,3363,"2019-09-04 08:24:08","2019-09-04 08:25:06",0,-1,0
3399,0,-1,"2019-09-04 08:24:24","2019-09-04 08:26:03",0,-1,0
3400,9,3395,"2019-09-04 08:25:13","2019-09-04 08:27:42",0,-1,0
3401,6,-1,"2019-09-04 08:25:30","2019-09-04 08:27:09",0,-1,0
3402,0,3395,"2019-09-04 08:26:10","2019-09-04 08:29:44",0,-1,0
3403,6,3396,"2019-09-04 08:27:16","2019-09-04 08:33:49",0,-1,0
3404,8,3397,"2019-09-04 08:27:33","2019-09-04 08:28:47",0,-1,0
3405,9,3402,"2019-09-04 08:27:49","2019-09-04 08:30:17",0,-1,0
3406,2,-1,"2019-09-04 08:28:30","2019-09-04 08:33:33",0,-1,0
3407,8,3402,"2019-09-04 08:28:54","2019-09-04 08:30:01",0,-1,0
3408,7,3397,"2019-09-04 08:29:11","2019-09-04 08:36:57",0,-1,0
3409,0,-1,"2019-09-04 08:29:51","2019-09-04 08:34:22",0,-1,0
3410,8,-1,"2019-09-04 08:30:08","2019-09-04 08:31:06",0,-1,0
3411,9,3397,"2019-09-04 08:30:24","2019-09-04 08:31:22",0,-1,0
3412,8,-1,"2019-09-04 08:31:13","2019-09-04 08:32:52",0,-1,0
3413,9,-1,"2019-09-04 08:31:29","2019-09-04 08:36:24",0,-1,0
3414,8,-1,"2019-09-04 08:32:59","2019-09-04 08:35:52",0,-1,0
3415,2,-1,"2019-09-04 08:33:40","2019-09-04 14:39:25",0,-1,0
3416,6,3409,"2019-09-04 08:33:56","2019-09-09 09:37:47",0,-1,0
3417,0,-1,"2019-09-04 08:34:29","2019-09-04 08:39:57",0,-1,0
3418,1,3344,"2019-09-04 08:35:09","2019-09-04 08:37:13",0,-1,0
3419,8,-1,"2019-09-04 08:35:59","2019-09-04 14:39:41",0,-1,0
3420,9,-1,"2019-09-04 08:36:31","2019-09-04 16:37:08",0,-1,0
3421,7,3417,"2019-09-04 08:37:04","2019-09-04 08:40:30",0,-1,0
3422,1,3416,"2019-09-04 08:37:20","2019-09-04 14:41:44",0,-1,0
3423,0,-1,"2019-09-04 08:40:04","2019-09-04 09:40:43",0,-1,0
3424,7,3416,"2019-09-04 08:40:37","2019-09-04 09:39:53",0,-1,0
3425,7,3422,"2019-09-04 09:39:59","2019-09-04 14:40:31",0,-1,0
3426,0,3416,"2019-09-04 09:40:50","2019-09-09 09:40:57",0,-1,0
3427,2,3426,"2019-09-04 14:39:32","2019-09-09 14:39:37",0,-1,0
3428,8,3422,"2019-09-04 14:39:48","2019-09-04 14:41:28",0,-1,0
3429,7,3422,"2019-09-04 14:40:38","2019-09-04 16:00:57",0,-1,0
3430,4,-1,"2019-09-04 14:41:19","2019-09-04 16:30:19",0,-1,0
3431,8,3426,"2019-09-04 14:41:35","2019-09-04 14:46:56",0,-1,0
3432,1,-1,"2019-09-04 14:41:51","2019-09-04 14:46:39",0,-1,0
3433,1,-1,"2019-09-04 14:46:46","2019-09-04 16:33:52",0,-1,0
3434,8,-1,"2019-09-04 14:47:03","2019-09-04 16:30:03",0,-1,0
3435,7,-1,"2019-09-04 16:01:04","2019-09-04 16:31:25",0,-1,0
3436,8,3426,"2019-09-04 16:30:10","2019-09-04 16:35:30",0,-1,0
3437,4,3427,"2019-09-04 16:30:26","2019-09-09 11:12:53",0,-1,0
3438,7,-1,"2019-09-04 16:31:32","2019-09-04 16:33:36",0,-1,0
3439,7,3427,"2019-09-04 16:33:43","2019-09-04 18:34:59",0,-1,0
3440,1,3436,"2019-09-04 16:33:59","2019-09-04 16:35:46",0,-1,0
3441,8,-1,"2019-09-04 16:35:37","2019-09-04 23:15:49",0,-1,0
3442,1,3439,"2019-09-04 16:35:53","2019-09-09 16:35:56",0,-1,0
3443,9,-1,"2019-09-04 16:37:15","2019-09-04 18:34:10",0,-1,0
3444,3,3426,"2019-09-04 18:33:36","2019-09-04 18:34:26",0,-1,0
3445,9,3441,"2019-09-04 18:34:17","2019-09-05 21:06:51",0,-1,0
3446,3,3442,"2019-09-04 18:34:33","2019-09-04 23:16:06",0,-1,0
3447,7,3442,"2019-09-04 18:35:06","2019-09-06 04:40:37",0,-1,0
3448,8,3442,"2019-09-04 23:15:56","2019-09-05 12:08:26",0,-1,0
3449,3,3447,"2019-09-04 23:16:13","2019-09-05 12:06:22",0,-1,0
3450,3,-1,"2019-09-05 12:06:29","2019-09-10 01:03:23",0,-1,0
3451,8,3447,"2019-09-05 12:08:33","2019-09-05 21:06:26",0,-1,0
3452,8,-1,"2019-09-05 21:06:32","2019-09-06 04:40:20",0,-1,0
3453,9,3447,"2019-09-05 21:06:58","2019-09-09 11:11:09",0,-1,0
3454,8,3450,"2019-09-06 04:40:28","2019-09-10 01:02:38",0,351,0
3455,7,-1,"2019-09-06 04:40:44","2019-09-09 11:12:39",0,-1,0
3456,6,-1,"2019-09-09 09:38:58","2019-09-09 11:10:39",0,-1,0
3457,5,-1,"2019-09-09 09:39:13","2019-09-09 11:09:25",0,-1,0
3458,0,-1,"2019-09-09 09:41:04","2019-09-09 11:09:39",0,-1,0
3459,5,3450,"2019-09-09 11:09:31","2019-09-09 11:11:46",0,-1,0
3460,0,3456,"2019-09-09 11:09:46","2019-09-09 11:12:23",0,-1,0
3461,6,-1,"2019-09-09 11:10:46","2019-09-10 00:46:20",0,-1,0
3462,9,-1,"2019-09-09 11:11:16","2019-09-10 00:46:50",0,-1,0
3463,5,3450,"2019-09-09 11:11:53","2019-09-10 00:45:42",0,-1,0
3464,0,-1,"2019-09-09 11:12:30","2019-09-09 11:14:00",0,-1,0
3465,7,-1,"2019-09-09 11:12:45","2019-09-09 11:14:15",0,-1,0
3466,4,3427,"2019-09-09 11:13:00","2019-09-09 11:13:46",0,-1,0
3467,4,-1,"2019-09-09 11:13:52","2019-09-10 00:46:35",0,-1,0
3468,0,3463,"2019-09-09 11:14:07","2019-09-10 01:04:39",0,-1,0
3469,7,3450,"2019-09-09 11:14:22","2019-09-11 00:07:21",0,351,0
3470,2,-1,"2019-09-09 14:39:44","2019-09-10 00:45:57",0,-1,0
3471,1,-1,"2019-09-09 16:36:03","2019-09-10 01:23:45",0,-1,0
3472,5,3454,"2019-09-10 00:45:49","2019-09-10 00:47:42",0,-1,0
3473,2,-1,"2019-09-10 00:46:04","2019-09-10 01:02:24",0,-1,0
3474,6,-1,"2019-09-10 00:46:27","2019-09-10 01:04:54",0,351,0
3475,4,-1,"2019-09-10 00:46:42","2019-09-10 00:47:27",0,-1,0
3476,9,3450,"2019-09-10 00:46:57","2019-09-10 01:22:15",0,-1,0
3477,4,3468,"2019-09-10 00:47:34","2019-09-10 01:06:02",0,-1,0
3478,5,-1,"2019-09-10 00:47:49","2019-09-10 01:03:39",0,-1,0
3479,2,3468,"2019-09-10 01:02:30","2019-09-10 01:07:24",0,-1,0
3480,8,3469,"2019-09-10 01:02:45","2019-09-10 01:21:29",0,-1,0
3481,3,-1,"2019-09-10 01:03:30","2019-09-10 01:04:16",0,-1,0
3482,5,3468,"2019-09-10 01:03:45","2019-09-10 01:05:32",0,-1,0
3483,3,-1,"2019-09-10 01:04:23","2019-09-10 01:24:15",0,-1,0
3484,0,3476,"2019-09-10 01:04:46","2019-09-10 01:05:47",0,-1,0
3485,6,-1,"2019-09-10 01:05:01","2019-09-10 01:13:42",0,-1,0
3486,5,3471,"2019-09-10 01:05:39","2019-09-10 01:06:39",0,-1,0
3487,0,-1,"2019-09-10 01:05:53","2019-09-10 01:07:39",0,-1,0
3488,4,-1,"2019-09-10 01:06:09","2019-09-10 01:26:24",0,-1,0
3489,5,3483,"2019-09-10 01:06:46","2019-09-10 01:24:00",0,-1,0
3490,2,-1,"2019-09-10 01:07:31","2019-09-10 01:13:27",0,-1,0
3491,0,-1,"2019-09-10 01:07:46","2019-09-10 01:13:12",0,-1,0
3492,0,-1,"2019-09-10 01:13:19","2019-09-10 01:27:25",0,-1,0
3493,2,-1,"2019-09-10 01:13:34","2019-09-10 01:21:45",0,-1,0
3494,6,3471,"2019-09-10 01:13:49","2019-09-10 01:22:00",0,-1,0
3495,8,-1,"2019-09-10 01:21:36","2019-09-10 01:29:02",0,-1,0
3496,2,-1,"2019-09-10 01:21:52","2019-09-10 01:23:30",0,-1,0
3497,6,-1,"2019-09-10 01:22:06","2019-09-10 01:25:54",0,-1,0
3498,9,-1,"2019-09-10 01:22:22","2019-09-15 01:22:28",0,351,0
3499,2,-1,"2019-09-10 01:23:37","2019-09-10 01:25:00",0,-1,0
3500,1,-1,"2019-09-10 01:23:52","2019-09-10 01:26:09",0,-1,0
3501,5,3492,"2019-09-10 01:24:07","2019-09-10 12:22:19",0,-1,0
3502,3,-1,"2019-09-10 01:24:22","2019-09-10 01:25:16",0,-1,0
3503,2,3492,"2019-09-10 01:25:07","2019-09-10 09:17:49",0,-1,0
3504,3,3488,"2019-09-10 01:25:23","2019-09-10 01:28:48",0,-1,0
3505,6,-1,"2019-09-10 01:26:01","2019-09-10 01:27:09",0,-1,0
3506,1,-1,"2019-09-10 01:26:15","2019-09-10 01:27:39",0,-1,0
3507,4,3469,"2019-09-10 01:26:31","2019-09-10 01:30:03",0,-1,0
3508,6,3504,"2019-09-10 01:27:16","2019-09-10 12:20:34",0,-1,0
3509,0,3469,"2019-09-10 01:27:32","2019-09-10 01:29:48",0,-1,0
3510,1,-1,"2019-09-10 01:27:46","2019-09-10 01:28:33",0,-1,0
3511,1,3508,"2019-09-10 01:28:40","2019-09-10 12:21:04",0,-1,0
3512,3,-1,"2019-09-10 01:28:54","2019-09-10 14:13:51",0,-1,0
3513,8,-1,"2019-09-10 01:29:09","2019-09-10 01:30:18",0,-1,0
3514,0,-1,"2019-09-10 01:29:55","2019-09-10 12:20:49",0,-1,0
3515,4,3469,"2019-09-10 01:30:10","2019-09-10 22:05:57",0,-1,0
3516,8,3511,"2019-09-10 01:30:25","2019-09-10 22:06:58",0,-1,0
3517,2,-1,"2019-09-10 09:17:56","2019-09-10 14:13:36",0,-1,0
3518,6,3469,"2019-09-10 12:20:41","2019-09-10 12:21:49",0,-1,0
3519,0,-1,"2019-09-10 12:20:56","2019-09-11 22:15:41",0,-1,0
3520,1,-1,"2019-09-10 12:21:11","2019-09-10 12:22:04",0,-1,0
3521,6,3517,"2019-09-10 12:21:56","2019-09-10 22:07:13",0,-1,0
3522,1,3519,"2019-09-10 12:22:11","2019-09-10 12:22:57",0,-1,0
3523,5,3517,"2019-09-10 12:22:26","2019-09-11 00:02:45",0,-1,0
3524,1,3519,"2019-09-10 12:23:04","2019-09-10 14:14:06",0,-1,0
3525,2,-1,"2019-09-10 14:13:43","2019-09-10 22:06:20",0,-1,0
3526,3,-1,"2019-09-10 14:13:58","2019-09-10 22:08:06",0,-1,0
3527,1,3515,"2019-09-10 14:14:13","2019-09-10 22:07:52",0,-1,0
3528,4,-1,"2019-09-10 22:06:04","2019-09-11 00:02:29",0,-1,0
3529,2,-1,"2019-09-10 22:06:27","2019-09-11 22:04:07",0,-1,0
3530,8,3527,"2019-09-10 22:07:05","2019-09-11 00:04:24",0,-1,0
3531,6,3519,"2019-09-10 22:07:20","2019-09-11 00:03:54",0,-1,0
3532,1,3519,"2019-09-10 22:07:58","2019-09-11 00:03:00",0,-1,0
3533,3,3498,"2019-09-10 22:08:13","2019-09-11 22:00:47",0,-1,0
3534,4,3519,"2019-09-11 00:02:36","2019-09-11 22:02:27",0,-1,0
3535,5,3529,"2019-09-11 00:02:52","2019-09-11 00:05:56",0,-1,0
3536,1,-1,"2019-09-11 00:03:07","2019-09-11 00:04:09",0,-1,0
3537,6,-1,"2019-09-11 00:04:01","2019-09-11 00:05:03",0,-1,0
3538,1,3529,"2019-09-11 00:04:16","2019-09-11 00:05:17",0,-1,0
3539,8,3519,"2019-09-11 00:04:31","2019-09-11 22:17:51",0,-1,0
3540,6,3519,"2019-09-11 00:05:09","2019-09-11 00:07:05",0,-1,0
3541,1,-1,"2019-09-11 00:05:24","2019-09-11 22:05:09",0,-1,0
3542,5,3529,"2019-09-11 00:06:03","2019-09-11 22:07:20",0,-1,0
3543,6,3534,"2019-09-11 00:07:12","2019-09-11 22:06:49",0,-1,0
3544,7,-1,"2019-09-11 00:07:27","2019-09-11 22:03:36",0,-1,0
3545,3,3519,"2019-09-11 22:00:54","2019-09-11 22:11:42",0,-1,0
3546,4,-1,"2019-09-11 22:02:34","2019-09-11 22:03:51",0,-1,0
3547,7,3539,"2019-09-11 22:03:43","2019-09-11 22:05:25",0,-1,0
3548,4,3541,"2019-09-11 22:03:58","2019-09-11 22:10:41",0,-1,0
3549,2,3539,"2019-09-11 22:04:14","2019-09-11 22:05:40",0,-1,0
3550,1,-1,"2019-09-11 22:05:16","2019-09-11 22:07:05",0,-1,0
3551,7,-1,"2019-09-11 22:05:32","2019-09-11 22:12:20",0,-1,0
3552,2,3542,"2019-09-11 22:05:47","2019-09-11 22:08:45",0,-1,0
3553,6,-1,"2019-09-11 22:06:56","2019-09-11 22:09:01",0,-1,0
3554,1,-1,"2019-09-11 22:07:12","2019-09-11 22:22:46",0,-1,0
3555,5,3539,"2019-09-11 22:07:27","2019-09-11 22:11:04",0,-1,0
3556,2,-1,"2019-09-11 22:08:52","2019-09-11 22:15:10",0,-1,0
3557,6,3539,"2019-09-11 22:09:08","2019-09-11 22:12:36",0,-1,0
3558,4,-1,"2019-09-11 22:10:48","2019-09-16 22:10:50",0,-1,0
3559,5,3556,"2019-09-11 22:11:11","2019-09-11 22:12:51",0,-1,0
3560,3,3539,"2019-09-11 22:11:49","2019-09-11 22:15:26",0,-1,0
3561,7,3539,"2019-09-11 22:12:27","2019-09-11 22:17:06",0,-1,0
3562,6,-1,"2019-09-11 22:12:43","2019-09-11 22:28:01",0,-1,0
3563,5,-1,"2019-09-11 22:12:57","2019-09-11 22:17:36",0,-1,0
3564,2,3554,"2019-09-11 22:15:17","2019-09-11 22:16:43",0,-1,0
3565,3,3558,"2019-09-11 22:15:33","2019-09-11 22:23:02",0,-1,0
3566,0,3498,"2019-09-11 22:15:48","2019-09-11 22:17:21",0,-1,0
3567,2,-1,"2019-09-11 22:16:49","2019-09-11 22:18:52",0,-1,0
3568,7,3558,"2019-09-11 22:17:13","2019-09-11 22:31:44",0,-1,0
3569,0,-1,"2019-09-11 22:17:28","2019-09-12 08:19:46",0,-1,0
3570,5,-1,"2019-09-11 22:17:43","2019-09-11 22:21:08",0,-1,0
3571,8,3554,"2019-09-11 22:17:58","2019-09-11 22:22:16",0,-1,0
3572,2,-1,"2019-09-11 22:18:58","2019-09-11 22:25:44",0,-1,0
3573,5,-1,"2019-09-11 22:21:15","2019-09-11 22:22:31",0,-1,0
3574,8,-1,"2019-09-11 22:22:22","2019-09-11 22:24:58",0,-1,0
3575,5,-1,"2019-09-11 22:22:38","2019-09-11 22:24:19",0,-1,0
3576,1,-1,"2019-09-11 22:22:53","2019-09-11 22:27:46",0,-1,0
3577,3,-1,"2019-09-11 22:23:08","2019-09-11 22:26:22",0,-1,0
3578,5,-1,"2019-09-11 22:24:26","2019-09-13 21:16:54",0,-1,0
3579,8,3558,"2019-09-11 22:25:05","2019-09-15 06:30:42",0,-1,0
3580,2,3576,"2019-09-11 22:25:51","2019-09-11 22:29:10",0,-1,0
3581,3,-1,"2019-09-11 22:26:29","2019-09-15 00:08:22",0,-1,0
3582,1,-1,"2019-09-11 22:27:53","2019-09-11 22:30:27",0,-1,0
3583,6,-1,"2019-09-11 22:28:08","2019-09-16 18:41:55",0,-1,0
3584,2,3583,"2019-09-11 22:29:17","2019-09-11 22:32:22",0,-1,0
3585,1,3581,"2019-09-11 22:30:34","2019-09-14 18:03:13",0,-1,0
3586,7,-1,"2019-09-11 22:31:51","2019-09-14 18:55:12",0,-1,0
3587,2,3579,"2019-09-11 22:32:29","2019-09-14 18:03:29",0,-1,0
3588,0,3558,"2019-09-12 08:19:53","2019-09-13 21:18:04",0,-1,0
3589,5,3581,"2019-09-13 21:17:01","2019-09-13 21:18:27",0,-1,0
3590,0,3587,"2019-09-13 21:18:11","2019-09-18 21:18:22",0,-1,0
3591,5,3583,"2019-09-13 21:18:35","2019-09-14 18:54:08",0,-1,0
3592,1,-1,"2019-09-14 18:03:20","2019-09-15 06:29:47",0,-1,0
3593,2,-1,"2019-09-14 18:03:36","2019-09-14 18:53:52",0,-1,0
3594,2,3586,"2019-09-14 18:53:59","2019-09-15 00:08:06",0,-1,0
3595,5,3590,"2019-09-14 18:54:15","2019-09-15 14:02:07",0,-1,0
3596,7,-1,"2019-09-14 18:55:19","2019-09-15 00:07:50",0,-1,0
3597,7,-1,"2019-09-15 00:07:57","2019-09-15 06:28:27",0,-1,0
3598,2,3592,"2019-09-15 00:08:13","2019-09-18 12:20:00",0,-1,0
3599,3,-1,"2019-09-15 00:08:29","2019-09-15 06:30:59",0,-1,0
3600,9,-1,"2019-09-15 01:22:35","2019-09-15 06:30:27",0,-1,0
3601,7,3590,"2019-09-15 06:28:34","2019-09-15 06:31:39",0,-1,0
3602,1,-1,"2019-09-15 06:29:54","2019-09-16 17:45:52",0,-1,0
3603,9,-1,"2019-09-15 06:30:34","2019-09-15 14:02:38",0,-1,0
3604,8,3583,"2019-09-15 06:30:49","2019-09-16 14:19:09",0,-1,0
3605,3,-1,"2019-09-15 06:31:06","2019-09-16 14:19:25",0,-1,0
3606,7,-1,"2019-09-15 06:31:45","2019-09-15 14:02:23",0,-1,0
3607,5,3590,"2019-09-15 14:02:14","2019-09-16 17:48:25",0,-1,0
3608,7,3602,"2019-09-15 14:02:30","2019-09-16 17:43:43",0,-1,0
3609,9,-1,"2019-09-15 14:02:45","2019-09-16 17:45:36",0,-1,0
3610,8,3590,"2019-09-16 14:19:16","2019-09-16 17:44:47",0,-1,0
3611,3,-1,"2019-09-16 14:19:32","2019-09-16 17:44:07",0,-1,0
3612,7,-1,"2019-09-16 17:43:50","2019-09-16 19:38:26",0,-1,0
3613,3,3590,"2019-09-16 17:44:14","2019-09-16 17:47:37",0,-1,0
3614,8,3590,"2019-09-16 17:44:54","2019-09-16 17:49:37",0,-1,0
3615,9,3590,"2019-09-16 17:45:43","2019-09-16 17:46:40",0,-1,0
3616,1,-1,"2019-09-16 17:45:59","2019-09-16 17:48:41",0,-1,0
3617,9,3598,"2019-09-16 17:46:47","2019-09-16 19:26:10",0,-1,0
3618,3,-1,"2019-09-16 17:47:44","2019-09-18 12:27:28",0,-1,0
3619,5,-1,"2019-09-16 17:48:32","2019-09-16 17:49:21",0,-1,0
3620,1,3598,"2019-09-16 17:48:48","2019-09-16 18:25:38",0,-1,0
3621,5,-1,"2019-09-16 17:49:28","2019-09-16 18:42:13",0,-1,0
3622,8,3612,"2019-09-16 17:49:44","2019-09-16 18:42:34",0,-1,0
3623,1,-1,"2019-09-16 18:25:45","2019-09-16 19:25:29",0,-1,0
3624,6,-1,"2019-09-16 18:42:02","2019-09-16 19:27:11",0,-1,0
3625,5,3612,"2019-09-16 18:42:23","2019-09-16 19:25:49",0,-1,0
3626,8,3617,"2019-09-16 18:42:43","2019-09-16 19:28:43",0,-1,0
3627,1,-1,"2019-09-16 19:25:38","2019-09-16 19:28:02",0,-1,0
3628,5,-1,"2019-09-16 19:25:58","2019-09-16 19:38:46",0,-1,0
3629,9,-1,"2019-09-16 19:26:19","2019-09-17 08:07:40",0,-1,0
3630,6,-1,"2019-09-16 19:27:20","2019-09-16 19:38:05",0,-1,0
3631,1,3618,"2019-09-16 19:28:11","2019-09-17 23:33:38",0,-1,0
3632,8,-1,"2019-09-16 19:28:52","2019-09-17 23:35:29",0,-1,0
3633,6,-1,"2019-09-16 19:38:14","2019-09-17 23:34:09",0,-1,0
3634,7,3598,"2019-09-16 19:38:35","2019-09-18 12:13:41",0,-1,0
3635,5,3631,"2019-09-16 19:38:55","2019-09-17 08:08:01",0,-1,0
3636,4,-1,"2019-09-16 22:10:59","2019-09-18 11:51:35",0,-1,0
3637,9,3631,"2019-09-17 08:07:50","2019-09-22 08:08:06",0,554,0
3638,5,-1,"2019-09-17 08:08:10","2019-09-18 12:32:47",0,-1,0
3639,1,-1,"2019-09-17 23:33:47","2019-09-17 23:35:10",0,-1,0
3640,6,3637,"2019-09-17 23:34:18","2019-09-18 12:15:23",0,-1,0
3641,1,-1,"2019-09-17 23:35:19","2019-09-18 08:34:04",0,-1,0
3642,8,3618,"2019-09-17 23:35:38","2019-09-18 09:47:50",0,-1,0
3643,1,3618,"2019-09-18 08:34:13","2019-09-18 09:48:11",0,-1,0
3644,8,3636,"2019-09-18 09:47:59","2019-09-18 11:52:06",0,-1,0
3645,1,3634,"2019-09-18 09:48:20","2019-09-18 12:13:20",0,-1,0
3646,4,-1,"2019-09-18 11:51:45","2019-09-18 12:28:55",0,-1,0
3647,8,-1,"2019-09-18 11:52:15","2019-09-18 12:13:00",0,-1,0
3648,8,3640,"2019-09-18 12:13:09","2019-09-18 12:27:57",0,-1,0
3649,1,-1,"2019-09-18 12:13:30","2019-09-18 12:15:43",0,-1,0
3650,7,3618,"2019-09-18 12:13:50","2019-09-18 12:15:03",0,-1,0
3651,7,-1,"2019-09-18 12:15:12","2019-09-18 12:23:35",0,-1,0
3652,6,-1,"2019-09-18 12:15:32","2019-09-18 12:21:26",0,-1,0
3653,1,-1,"2019-09-18 12:15:53","2019-09-18 12:18:48",0,-1,0
3654,1,3646,"2019-09-18 12:19:02","2019-09-18 12:25:17",0,-1,0
3655,2,3590,"2019-09-18 12:20:14","2019-09-18 12:29:52",0,-1,0
3656,6,-1,"2019-09-18 12:21:53","2019-09-18 12:25:46",0,-1,0
3657,7,3654,"2019-09-18 12:23:48","2019-09-18 12:26:15",0,-1,0
3658,1,-1,"2019-09-18 12:25:31","2019-09-18 12:35:26",0,-1,0
3659,6,3655,"2019-09-18 12:26:00","2019-09-18 12:36:24",0,-1,0
3660,7,3646,"2019-09-18 12:26:28","2019-09-18 12:33:16",0,-1,0
3661,3,-1,"2019-09-18 12:27:41","2019-09-18 12:34:28",0,-1,0
3662,8,-1,"2019-09-18 12:28:10","2019-09-18 12:30:21",0,-1,0
3663,4,-1,"2019-09-18 12:29:08","2019-09-18 12:31:34",0,-1,0
3664,2,3637,"2019-09-18 12:30:06","2019-09-18 20:58:30",0,-1,0
3665,8,-1,"2019-09-18 12:30:35","2019-09-18 12:36:53",0,-1,0
3666,4,3658,"2019-09-18 12:31:47","2019-09-18 21:39:14",0,-1,0
3667,5,3637,"2019-09-18 12:33:00","2019-09-18 20:57:32",0,-1,0
3668,7,-1,"2019-09-18 12:33:29","2019-09-18 12:35:55",0,-1,0
3669,3,-1,"2019-09-18 12:34:41","2019-09-18 20:55:35",0,-1,0
3670,1,-1,"2019-09-18 12:35:39","2019-09-19 20:20:52",0,-1,0
3671,7,-1,"2019-09-18 12:36:08","2019-09-18 21:02:09",0,-1,0
3672,6,3667,"2019-09-18 12:36:37","2019-09-18 21:03:50",0,-1,0
3673,8,3637,"2019-09-18 12:37:06","2019-09-18 20:58:01",0,-1,0
3674,3,3664,"2019-09-18 20:55:49","2019-09-18 21:00:12",0,-1,0
3675,5,3637,"2019-09-18 20:57:45","2019-09-18 20:59:43",0,-1,0
3676,8,3670,"2019-09-18 20:58:15","2019-09-25 12:14:02",0,-1,0
3677,2,-1,"2019-09-18 20:58:44","2019-09-18 21:01:39",0,-1,0
3678,5,3666,"2019-09-18 20:59:57","2019-09-18 21:39:43",0,-1,0
3679,3,3670,"2019-09-18 21:00:26","2019-09-19 20:22:05",0,-1,0
3680,2,3666,"2019-09-18 21:01:53","2019-09-18 21:04:33",0,-1,0
3681,7,3670,"2019-09-18 21:02:22","2019-09-18 21:38:45",0,-1,0
3682,6,3670,"2019-09-18 21:04:04","2019-09-19 01:12:56",0,-1,0
3683,2,-1,"2019-09-18 21:04:46","2019-09-19 01:14:38",0,-1,0
3684,0,-1,"2019-09-18 21:18:36","2019-09-20 04:25:44",0,-1,0
3685,7,3670,"2019-09-18 21:38:59","2019-09-19 20:25:44",0,-1,0
3686,4,-1,"2019-09-18 21:39:28","2019-09-19 01:12:27",0,-1,0
3687,5,3676,"2019-09-18 21:39:57","2019-09-19 20:24:02",0,-1,0
3688,4,-1,"2019-09-19 01:12:40","2019-09-19 01:14:09",0,-1,0
3689,6,3670,"2019-09-19 01:13:10","2019-09-19 20:22:34",0,-1,0
3690,4,-1,"2019-09-19 01:14:23","2019-09-19 20:24:31",0,-1,0
3691,2,-1,"2019-09-19 01:14:52","2019-09-20 00:25:51",0,-1,0
3692,1,-1,"2019-09-19 20:21:05","2019-09-19 22:58:40",0,-1,0
3693,3,-1,"2019-09-19 20:22:18","2019-09-25 12:13:35",0,-1,0
3694,6,-1,"2019-09-19 20:22:48","2019-09-20 00:54:53",0,-1,0
3695,5,3684,"2019-09-19 20:24:15","2019-09-20 00:25:22",0,-1,0
3696,4,-1,"2019-09-19 20:24:44","2019-09-22 17:50:06",0,-1,0
